dataset,seed,method,category,source,gmean,sensitivity,specificity,precision,f1,f05,f2,mcc,triad_score,balanced_accuracy,ap,auc,feature_count,features,alpha,n_positive,n_negative,fn,fp,cost_ratio_fn_to_fp,normalized_cost
1year.arff,8,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6112754545620076,0.4444444444444444,0.8407297830374754,0.1002785515320334,0.1636363636363636,0.1186552406064601,0.2635431918008785,0.1458211469654958,0.3791096228376936,0.6425871137409599,0.1058644472649916,0.7211508023473834,12.0,12.0,,81.0,2028.0,45.0,322.99999999999994,10.0,0.2723749119097956
1year.arff,9,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6945156658634764,0.654320987654321,0.7371794871794872,0.0904436860068259,0.1589205397301349,0.1092783505154639,0.2912087912087912,0.1679616058610674,0.4327044587092589,0.6957502374169041,0.1085869190921692,0.7352984147855943,7.0,7.0,,81.0,2028.0,28.0,532.9999999999999,10.0,0.28646934460887946
1year.arff,9,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6289072960122012,0.4567901234567901,0.8658777120315582,0.1197411003236245,0.1897435897435897,0.1404707668944571,0.292259083728278,0.1753544002351039,0.4108626328144981,0.6613339177441742,0.1254609821051592,0.738975332992427,,,,81.0,2028.0,44.0,272.00000000000006,10.0,0.25088090204369273
1year.arff,9,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6533245596575898,0.4567901234567901,0.9344181459566075,0.2176470588235294,0.2948207171314741,0.2431011826544021,0.374493927125506,0.276166595378764,0.4903163457034293,0.6956041347066988,0.2037992250890501,0.8283536659605036,,,,81.0,2028.0,44.0,132.9999999999999,10.0,0.20190274841437628
1year.arff,9,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6344390960648081,0.4938271604938271,0.8150887573964497,0.0963855421686747,0.1612903225806451,0.1148765077541642,0.2706359945872801,0.1493262024942161,0.391716590145762,0.6544579589451385,0.1197117118278453,0.7222891859643996,,,,81.0,2028.0,41.0,375.0,10.0,0.2766032417195208
1year.arff,9,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6615517125817899,0.4444444444444444,0.9847140039447732,0.5373134328358209,0.4864864864864865,0.5157593123209169,0.4603580562659846,0.4702500831190039,0.5904078987251303,0.7145792241946087,0.4676926160298166,0.9024216524216524,,,,81.0,2028.0,45.0,31.000000000000046,10.0,0.16948555320648345
1year.arff,9,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5709568040977516,0.3703703703703703,0.8801775147928994,0.1098901098901098,0.1694915254237288,0.1278772378516624,0.2512562814070351,0.1434331591946885,0.3602621942989907,0.6252739425816349,0.1181304138304298,0.7207520637007816,6.0,6.0,,81.0,2028.0,51.000000000000014,243.0,10.0,0.26532769556025376
1year.arff,9,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5942886095741275,0.3950617283950617,0.8939842209072978,0.1295546558704453,0.1951219512195122,0.1496725912067352,0.2802101576182136,0.1727448295682139,0.3936708791333935,0.6445229746511798,0.1318856267916105,0.7399006501570604,,,,81.0,2028.0,49.0,215.00000000000009,10.0,0.2484143763213531
1year.arff,9,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7139950150972718,0.6296296296296297,0.8096646942800789,0.1167048054919908,0.1969111969111969,0.1394204483324221,0.3350854139290407,0.2082923028723113,0.4735376635139182,0.7196471619548543,0.1414804214229726,0.7801275963669126,20.0,20.0,,81.0,2028.0,30.0,385.99999999999994,10.0,0.24171952078928824
1year.arff,9,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6633712106643506,0.5925925925925926,0.742603550295858,0.0842105263157894,0.1474654377880184,0.1016518424396442,0.2684563758389262,0.1450503428168402,0.3996477139600631,0.6675980714442253,0.1046443386079822,0.6958963401271092,24.0,24.0,,81.0,2028.0,33.0,522.0,10.0,0.30021141649048627
1year.arff,9,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6706769948578548,0.4567901234567901,0.9847140039447732,0.5441176470588235,0.4966442953020134,0.5240793201133145,0.4719387755102041,0.4803251134380058,0.6000499047311612,0.7207520637007816,0.4634105643001467,0.8858450824262789,5.0,5.0,,81.0,2028.0,44.0,31.000000000000046,10.0,0.1659619450317125
1year.arff,9,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6706769948578548,0.4567901234567901,0.9847140039447732,0.5441176470588235,0.4966442953020134,0.5240793201133145,0.4719387755102041,0.4803251134380058,0.6000499047311612,0.7207520637007816,0.4634105643001467,0.8858450824262789,,5.0,,81.0,2028.0,44.0,31.000000000000046,10.0,0.1659619450317125
1year.arff,9,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7712067056204651,0.6172839506172839,0.9635108481262328,0.4032258064516129,0.4878048780487805,0.4332755632582322,0.5580357142857143,0.474469286807229,0.6559185294761336,0.7903973993717583,0.4624790545272282,0.8912508827038741,4.0,4.0,,81.0,2028.0,31.000000000000004,73.99999999999993,10.0,0.13530655391120508
1year.arff,9,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.7431475254456122,0.5555555555555556,0.9940828402366864,0.7894736842105263,0.6521739130434783,0.7281553398058253,0.5905511811023622,0.6513695344703471,0.7112012392386206,0.774819197896121,0.7027777564493659,0.949028416977135,4.0,4.0,0.05,81.0,2028.0,36.0,12.00000000000006,10.0,0.13107822410147993
1year.arff,9,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6548090781097409,0.5185185185185185,0.8269230769230769,0.1068702290076335,0.1772151898734177,0.1270417422867513,0.2928870292887029,0.1704889353086008,0.418127303193117,0.6727207977207976,0.1169049103587371,0.7395171305427715,5.0,5.0,,81.0,2028.0,39.0,351.0000000000001,10.0,0.26109936575052856
1year.arff,9,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6869982114091441,0.5308641975308642,0.8890532544378699,0.1604477611940298,0.2464183381088825,0.1864700780572419,0.3631756756756756,0.2422959294005036,0.4853843583096205,0.709958725984367,0.1737927234052126,0.8005150120534736,,,,81.0,2028.0,38.0,224.99999999999991,10.0,0.21317829457364337
1year.arff,9,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6712168482462759,0.5432098765432098,0.8293885601577909,0.1128205128205128,0.1868365180467091,0.1340645947592931,0.3081232492997199,0.1844366695249069,0.4363727841957783,0.6862992183505003,0.1396499270872916,0.782988774441766,13.0,13.0,,81.0,2028.0,37.0,345.99999999999994,10.0,0.2522903453136011
1year.arff,10,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5991853301590091,0.3950617283950617,0.908777120315582,0.1474654377880184,0.2147651006711409,0.1685985247629083,0.2957486136783734,0.1921893657732351,0.4101574136302593,0.6519194243553218,0.1792013455958581,0.7830800886356443,24.0,24.0,,81.0,2028.0,49.0,184.99999999999972,10.0,0.2378435517970401
1year.arff,10,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6524154318617592,0.4691358024691358,0.9072978303747534,0.168141592920354,0.247557003257329,0.1928934010152284,0.3454545454545454,0.233875928216082,0.4634590048262113,0.6882168164219447,0.2201848565528446,0.761329047653834,,,,81.0,2028.0,43.0,188.00000000000006,10.0,0.21775898520084566
1year.arff,10,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7409817709980596,0.5925925925925926,0.9265285996055228,0.2436548223350254,0.3453237410071942,0.2761795166858458,0.4606525911708253,0.3428216069120593,0.5730964849270702,0.7595605960990577,0.3764543552477053,0.8836352789344242,,,,81.0,2028.0,33.0,148.99999999999974,10.0,0.16878083157152918
1year.arff,10,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6692185798993984,0.5432098765432098,0.8244575936883629,0.11,0.1829521829521829,0.130874479476502,0.3038674033149171,0.1802314864959932,0.4321709275563816,0.6838337351157864,0.1547421547002188,0.7463535198577933,,,,81.0,2028.0,37.0,356.0,10.0,0.2558139534883721
1year.arff,10,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.766185806188546,0.5925925925925926,0.9906311637080868,0.7164179104477612,0.6486486486486487,0.6876790830945558,0.6138107416879796,0.6390670413381587,0.7212262774517906,0.7916118781503396,0.6334599860335526,0.9181033433170184,,,,81.0,2028.0,33.0,18.999999999999986,10.0,0.1229739252995067
1year.arff,10,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5551938335892946,0.3580246913580246,0.8609467455621301,0.0932475884244373,0.1479591836734693,0.1094339622641509,0.2283464566929134,0.1186831090949911,0.3319653289026728,0.6094857184600774,0.1463724865401469,0.730854457350184,5.0,5.0,,81.0,2028.0,52.00000000000001,282.0000000000001,10.0,0.2825933756166315
1year.arff,10,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7205555711852786,0.691358024691358,0.7509861932938856,0.0998217468805704,0.1744548286604361,0.1204301075268817,0.3163841807909605,0.1923844343801258,0.4639825319817592,0.7211721089926217,0.163860081447785,0.7941169308690676,,,,81.0,2028.0,25.000000000000004,505.0,10.0,0.26603241719520787
1year.arff,10,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6159482224388232,0.419753086419753,0.903846153846154,0.148471615720524,0.2193548387096774,0.1705115346038114,0.3074141048824593,0.1998882713957114,0.4232775566481468,0.6617996201329535,0.1423160155209517,0.7944334867411791,15.0,15.0,,81.0,2028.0,47.000000000000014,194.99999999999974,10.0,0.23431994362226916
1year.arff,10,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6512854162373534,0.5185185185185185,0.8180473372781065,0.1021897810218978,0.1707317073170731,0.1217391304347826,0.2857142857142857,0.1632889461285236,0.4106764800588781,0.6682829278983125,0.1131252417228687,0.7117576156037695,7.0,7.0,,81.0,2028.0,39.0,368.99999999999994,10.0,0.26744186046511625
1year.arff,10,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7735475582480701,0.6049382716049383,0.9891518737672584,0.6901408450704225,0.6447368421052632,0.6712328767123288,0.620253164556962,0.6329910493608136,0.7235310988718829,0.7970450726860983,0.6160512276372521,0.8496420483599971,7.0,7.0,,81.0,2028.0,32.0,21.999999999999886,10.0,0.12050739957716698
1year.arff,10,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7735475582480701,0.6049382716049383,0.9891518737672584,0.6901408450704225,0.6447368421052632,0.6712328767123288,0.620253164556962,0.6329910493608136,0.7235310988718829,0.7970450726860983,0.6160512276372521,0.8496420483599971,,7.0,,81.0,2028.0,32.0,21.999999999999886,10.0,0.12050739957716698
1year.arff,10,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.8280422280176459,0.7283950617283951,0.9413214990138068,0.3314606741573033,0.4555984555984556,0.3720050441361917,0.5876494023904383,0.4629844288558873,0.6821666000324207,0.8348582803711009,0.6359435509693592,0.9137933133659628,6.0,6.0,,81.0,2028.0,22.0,118.99999999999982,10.0,0.11945031712473567
1year.arff,10,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.8222026758164949,0.691358024691358,0.977810650887574,0.5544554455445545,0.6153846153846154,0.5773195876288659,0.6588235294117647,0.6022399296385831,0.7411551080432162,0.834584337789466,0.6886031001859803,0.906287286629167,4.0,4.0,0.05,81.0,2028.0,25.000000000000004,44.99999999999989,10.0,0.10394644115574346
1year.arff,10,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5569181186916274,0.3333333333333333,0.9304733727810652,0.1607142857142857,0.216867469879518,0.1792828685258964,0.274390243902439,0.1872383940757743,0.3872509876998622,0.6319033530571992,0.1436251227179517,0.7684332919375656,18.0,18.0,,81.0,2028.0,54.00000000000001,140.99999999999972,10.0,0.23995771670190266
1year.arff,10,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6974414836936214,0.5432098765432098,0.8954635108481263,0.171875,0.2611275964391691,0.1990950226244343,0.3793103448275862,0.2581428382140394,0.5007549034068124,0.719336693695668,0.2649784458297671,0.7984695741105998,,,,81.0,2028.0,37.0,211.99999999999994,10.0,0.20507399577167018
1year.arff,10,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6256270139947042,0.4444444444444444,0.8806706114398422,0.1294964028776978,0.2005571030640668,0.1508801341156747,0.2990033222591362,0.184691537441123,0.4165744799056106,0.6625575279421433,0.2027644750963212,0.7815399225655636,19.0,19.0,,81.0,2028.0,45.0,242.0000000000001,10.0,0.24383368569415084
2year.arff,1,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6297263313435836,0.55,0.7210095497953616,0.0746606334841629,0.1314741035856573,0.0902625820568927,0.2419354838709677,0.1161185032803681,0.3584278209218366,0.6355047748976808,0.0992245443820676,0.6764665757162347,5.0,5.0,,120.0,2932.0,53.99999999999999,817.9999999999999,10.0,0.3286544046466602
2year.arff,1,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6292567636341736,0.4833333333333333,0.8192360163710778,0.0986394557823129,0.1638418079096045,0.1173139158576051,0.2715355805243445,0.1491037351903537,0.3893869890112638,0.6512846748522055,0.1183726914758096,0.7573442473851751,,,,120.0,2932.0,62.00000000000001,529.9999999999999,10.0,0.2783155856727977
2year.arff,1,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6845846970002946,0.65,0.7210095497953616,0.0870535714285714,0.1535433070866141,0.105291576673866,0.2834302325581395,0.1583358695354446,0.4202211384713141,0.6855047748976808,0.1748570805522857,0.7499076284674852,,,,120.0,2932.0,42.0,817.9999999999999,10.0,0.2996127783155857
2year.arff,1,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6268560435362107,0.5416666666666666,0.725443383356071,0.0747126436781609,0.1313131313131313,0.0902777777777777,0.2407407407407407,0.1149941732540842,0.3561807876159831,0.6335550250113688,0.0894417713336796,0.6923530582082765,,,,120.0,2932.0,55.00000000000001,805.0,10.0,0.3279283639883834
2year.arff,1,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7419570252892549,0.5916666666666667,0.9304229195088676,0.2581818181818182,0.3594936708860759,0.290983606557377,0.4701986754966887,0.3543752232949313,0.5799718981631292,0.7610447930877672,0.3718205805663382,0.8326156775807184,,,,120.0,2932.0,49.0,204.00000000000028,10.0,0.16795740561471448
2year.arff,1,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5793454932470802,0.4333333333333333,0.774556616643929,0.0729312762973352,0.1248499399759903,0.0874831763122476,0.2179379715004191,0.0954874344540976,0.3176438834072109,0.6039449749886312,0.0790203132032026,0.6607008867667121,24.0,24.0,,120.0,2932.0,68.0,661.0,10.0,0.324540174249758
2year.arff,1,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6276195671384258,0.5916666666666667,0.6657571623465212,0.0675547098001903,0.121263877028181,0.0820999074930619,0.2318745917700849,0.1052922604933004,0.3461490413582694,0.6287119145065939,0.1044344350471329,0.6756593906321056,,,,120.0,2932.0,49.0,980.0,10.0,0.35575992255566313
2year.arff,1,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6273387347605508,0.55,0.7155525238744884,0.0733333333333333,0.1294117647058823,0.0887096774193548,0.2391304347826087,0.1131828567025194,0.3544826248428872,0.6327762619372442,0.0705003720985007,0.6946523988176444,10.0,10.0,,120.0,2932.0,53.99999999999999,834.0,10.0,0.3325266214908035
2year.arff,1,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6061188490038738,0.5083333333333333,0.7227148703956344,0.0697940503432494,0.1227364185110664,0.0843473451327433,0.225258493353028,0.0993323130249683,0.3316922895000053,0.6155241018644839,0.0805030423510726,0.6598524897680765,12.0,12.0,,120.0,2932.0,59.0,812.9999999999999,10.0,0.33954501452081315
2year.arff,1,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.713937053539423,0.5416666666666666,0.9409959072305594,0.2731092436974789,0.3631284916201117,0.3031716417910448,0.4526462395543175,0.349836972100195,0.5628532570074517,0.741331286948613,0.3578164130787333,0.8091746248294681,5.0,5.0,,120.0,2932.0,55.00000000000001,172.99999999999991,10.0,0.1749757986447241
2year.arff,1,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7245139186875482,0.5666666666666667,0.9263301500682128,0.2394366197183098,0.3366336633663366,0.2707006369426751,0.4450261780104712,0.329818117207755,0.5573431375891879,0.7464984083674397,0.3601222964852486,0.797112323783538,,5.0,,120.0,2932.0,52.0,215.99999999999994,10.0,0.1781219748305905
2year.arff,1,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7447119167958408,0.6083333333333333,0.9116643929058664,0.2198795180722891,0.3230088495575221,0.2520718232044199,0.4495073891625615,0.3245791037879109,0.5646323035240661,0.7599988631195997,0.3715521836541375,0.8299255343337881,10.0,10.0,,120.0,2932.0,47.00000000000001,258.99999999999966,10.0,0.1764278799612778
2year.arff,1,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.7490501033300591,0.575,0.9757844474761256,0.4928571428571429,0.5307692307692308,0.5073529411764706,0.5564516129032258,0.51167543967047,0.6596882812545388,0.7753922237380627,0.5471135042739067,0.8559402000909505,6.0,6.0,0.05,120.0,2932.0,51.00000000000001,70.99999999999979,10.0,0.14060987415295254
2year.arff,1,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.4972297060992615,0.275,0.8990450204638472,0.1003039513677811,0.1469933184855233,0.1149025069637883,0.2039555006180469,0.1090717895566665,0.2998763325480258,0.5870225102319235,0.0708586440809895,0.6426017507958162,18.0,18.0,,120.0,2932.0,87.0,296.0000000000001,10.0,0.2821878025169409
2year.arff,1,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6721346642015144,0.525,0.8605047748976807,0.1334745762711864,0.2128378378378378,0.1568725099601593,0.3308823529411764,0.2072151551478445,0.4540580375305558,0.6927523874488404,0.1573227474239318,0.7939475329695317,,,,120.0,2932.0,57.0,409.00000000000006,10.0,0.23693126815101645
2year.arff,1,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6035837342393267,0.4333333333333333,0.8407230559345157,0.1001926782273603,0.162754303599374,0.1183970856102003,0.2602602602602603,0.1417787893947149,0.3724163788594277,0.6370281946339245,0.084940887085382,0.6955420077307868,8.0,8.0,,120.0,2932.0,68.0,467.0,10.0,0.2775895450145208
2year.arff,2,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6167520804138898,0.5083333333333333,0.7482946793997272,0.0763454317897371,0.132752992383025,0.0919782870928829,0.2384675527756059,0.1134547495323462,0.35076369999299,0.6283140063665302,0.0723955142443452,0.6775807185084128,13.0,13.0,,120.0,2932.0,59.0,738.0,10.0,0.3213939980638916
2year.arff,2,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5986474827052567,0.4833333333333333,0.7414733969986358,0.071078431372549,0.1239316239316239,0.0856973995271867,0.2237654320987654,0.0987190429032013,0.3282825154183687,0.6124033651659846,0.0697691721213051,0.6643289563437926,,,,120.0,2932.0,62.00000000000001,757.9999999999999,10.0,0.3334946757018393
2year.arff,2,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6325094567071791,0.5,0.8001364256480218,0.0928792569659442,0.1566579634464752,0.1109467455621301,0.2664298401420959,0.1427996824528577,0.3851415991225101,0.650068212824011,0.1153554967931569,0.7115691791723511,,,,120.0,2932.0,60.0,586.0000000000001,10.0,0.28702807357212
2year.arff,2,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5626329361383396,0.4083333333333333,0.7752387448840382,0.0692090395480226,0.1183574879227053,0.0829945799457994,0.2062289562289562,0.0845247311517679,0.2990965249891684,0.5917860391086858,0.0766931303993906,0.6558208276489313,,,,120.0,2932.0,71.0,659.0,10.0,0.3313165537270087
2year.arff,2,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6626613422935272,0.5,0.8782401091405184,0.1438848920863309,0.2234636871508379,0.1677852348993288,0.334448160535117,0.2140335470887935,0.4546617022070559,0.6891200545702592,0.2380557134868376,0.7608984197362437,,,,120.0,2932.0,60.0,357.0,10.0,0.23160696999031946
2year.arff,2,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.4519361108549298,0.2416666666666666,0.845156889495225,0.0600414078674948,0.0961857379767827,0.070662768031189,0.1505711318795431,0.0462332643561277,0.2113665289227543,0.5434117780809459,0.0621342982417355,0.6219830036380172,6.0,6.0,,120.0,2932.0,91.00000000000001,454.00000000000017,10.0,0.330106485963214
2year.arff,2,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5686650555729099,0.4083333333333333,0.7919508867667121,0.0743550834597875,0.1258023106546855,0.0888969521044992,0.2151009657594381,0.094603081538442,0.3127563399688504,0.6001421100500227,0.0926041233839464,0.6276290359254206,,,,120.0,2932.0,71.0,610.0000000000001,10.0,0.3194578896418199
2year.arff,2,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5623853528761257,0.4083333333333333,0.774556616643929,0.0690140845070422,0.1180722891566265,0.0827702702702702,0.2058823529411764,0.0841278572310402,0.2985400559541752,0.5914449749886312,0.0777995184364762,0.6635032969531607,22.0,22.0,,120.0,2932.0,71.0,661.0,10.0,0.3318005808325266
2year.arff,2,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5388710344919841,0.3583333333333333,0.810368349249659,0.0717863105175292,0.1196105702364394,0.0854531001589825,0.1992585727525486,0.0825524249138605,0.2883366432832284,0.5843508412914962,0.0750382914641088,0.6421924738517507,28.0,28.0,,120.0,2932.0,77.0,556.0,10.0,0.32090997095837365
2year.arff,2,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6871332582531168,0.55,0.8584583901773534,0.1372141372141372,0.2196339434276206,0.1614481409001956,0.3433922996878252,0.2178697077605416,0.4685539426957559,0.7042291950886768,0.2351998635922229,0.7258654502046384,6.0,6.0,,120.0,2932.0,53.99999999999999,414.99999999999994,10.0,0.2311229428848015
2year.arff,2,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6657359066536164,0.4916666666666666,0.9014324693042292,0.1695402298850574,0.2521367521367521,0.1951058201058201,0.3562801932367149,0.2403708114910676,0.4740548172347356,0.6965495679854479,0.2334480987784329,0.7207892792178261,,6.0,,120.0,2932.0,61.00000000000001,289.0000000000001,10.0,0.21757018393030014
2year.arff,2,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.699021599092747,0.5833333333333334,0.8376534788540245,0.1282051282051282,0.2102102102102102,0.1519097222222222,0.341130604288499,0.2134785492053505,0.4707371544112826,0.710493406093679,0.2407151812338819,0.767243633469759,9.0,9.0,,120.0,2932.0,49.99999999999999,476.0000000000001,10.0,0.2362052274927396
2year.arff,2,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.7261048723045154,0.5833333333333334,0.9038199181446112,0.1988636363636363,0.2966101694915254,0.2290575916230366,0.4206730769230769,0.2964046398867977,0.5386349956864588,0.7435766257389722,0.4123016042493861,0.771573726693952,7.0,7.0,0.05,120.0,2932.0,49.99999999999999,282.0000000000001,10.0,0.18925459825750243
2year.arff,2,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6167013866312052,0.4916666666666666,0.7735334242837654,0.0816044260027662,0.1399762752075919,0.097941567065073,0.2452202826267664,0.1212250527502605,0.3585756083257471,0.632600045475216,0.0804700421999493,0.6879718053660755,22.0,22.0,,120.0,2932.0,61.00000000000001,663.9999999999999,10.0,0.308325266214908
2year.arff,2,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5529747162709385,0.3583333333333333,0.8533424283765347,0.0909090909090909,0.1450252951096121,0.106858846918489,0.2256033578174186,0.1136808980673966,0.3263618214127856,0.6058378808549341,0.0894163749977928,0.6956173260572986,,,,120.0,2932.0,77.0,430.00000000000017,10.0,0.29041626331074544
2year.arff,2,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6178754913274058,0.5083333333333333,0.7510231923601637,0.0771175726927939,0.1339187705817782,0.0928745432399512,0.2399685287175452,0.1150353353496999,0.3528128546564146,0.6296782628467485,0.0760970835241612,0.6780383128694862,19.0,19.0,,120.0,2932.0,59.0,730.0000000000001,10.0,0.3194578896418199
2year.arff,3,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5012943682669967,0.3,0.8376534788540245,0.0703125,0.1139240506329113,0.0830258302583025,0.1814516129032258,0.071599165210206,0.2620381572653038,0.5688267394270122,0.0884116232800872,0.6373493633469759,17.0,17.0,,120.0,2932.0,84.0,476.0000000000001,10.0,0.31848983543078413
